timestamp;algorithm;structure;size;dataType;distribution;iterations;pivot;shellParam;type;duration_us
;;;;;;;;;MIN;2283460
;;;;;;;;;MAX;2419239
2026-04-18 23:25:09;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40785
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43485
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41504
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41164
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41459
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40851
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41539
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41672
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42342
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41257
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41024
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40889
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40827
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40828
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40684
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41202
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40722
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40792
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41056
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41016
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43182
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;51276
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;44801
2026-04-18 23:25:10;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;47893
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43514
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;44207
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;50804
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;44522
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40692
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40562
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41951
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43940
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41694
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41525
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41833
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41315
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41728
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41165
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41084
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41118
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40803
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41048
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;44281
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41240
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43205
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;52012
2026-04-18 23:25:11;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;50913
2026-04-18 23:25:12;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;50997
2026-04-18 23:25:12;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42010
2026-04-18 23:25:12;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;46013
;;;;;;;;;AVG;42928
;;;;;;;;;MIN;40562
;;;;;;;;;MAX;52012
2026-04-18 23:25:12;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;369003
2026-04-18 23:25:12;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;357960
2026-04-18 23:25:13;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;384549
2026-04-18 23:25:13;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;420802
2026-04-18 23:25:14;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;362160
2026-04-18 23:25:14;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;418557
2026-04-18 23:25:14;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;362517
2026-04-18 23:25:15;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;426407
2026-04-18 23:25:15;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;467659
2026-04-18 23:25:16;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;395089
