timestamp;algorithm;structure;size;dataType;distribution;iterations;pivot;shellParam;type;duration_us;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1351;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1348;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1344;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1340;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1346;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1343;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1345;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1379;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1371;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1342;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1344;;;;;;
19.04.2026 18:01;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1346;;;;;;
;;;;;;;;;AVG;1395;;;;;;
;;;;;;;;;MIN;1336;;;;;;
;;;;;;;;;MAX;2089;;;;;;
